TIMESTAMP,RECORD,sensorParms(1),sensorParms(2),sensorParms(3),sensorParms(4),sensorParms(5),sensorParms(6),sensorParms(7),sensorParms(8),sensorParms(9),sensorParms(10),sensorParms(11),Latitude,Longitude
2022-06-01T08:56:02,876,8.254,31.83,46.8,0.02,6.51,107.29,0.12,0.12,2.915,6.95,19.73,62.474464,6.461324
2022-06-01T09:56:02,877,8.299,31.91,46.85,0.02,6.5,107.79,0.11,0.11,2.909,6.97,19.8,62.474464,6.461324
2022-06-01T10:56:02,878,9.801,33.19,46.76,0.02,6.51,109.96,0.11,0.11,2.906,6.61,18.76,62.474464,6.461324
2022-06-01T11:56:02,879,10.344,33.72,46.83,0.02,6.52,110.49,0.12,0.12,2.904,6.4,18.16,62.474464,6.461324
2022-06-12T18:56:03,1127,12.393,35.52,46.79,0.02,6.57,107.33,0.09,0.09,2.911,6.04,17.13,62.474464,6.461324
2022-06-12T19:56:02,1128,12.435,35.57,46.8,0.02,6.57,107.37,0.09,0.09,2.919,6.03,17.1,62.474464,6.461324
2022-06-12T20:56:03,1129,12.341,35.49,46.8,0.02,6.57,106.84,0.09,0.09,2.904,6.02,17.07,62.474464,6.461324
2022-06-12T21:56:02,1130,12.13,35.29,46.8,0.02,6.57,107.06,0.09,0.09,2.913,6.1,17.3,62.474464,6.461324
2022-06-12T22:56:02,1131,11.948,35.13,46.8,0.02,6.58,107.08,0.1,0.1,2.915,6.13,17.39,62.474464,6.461324
2022-06-12T23:56:02,1132,11.781,34.97,46.78,0.02,6.56,106.97,0.09,0.09,2.913,6.19,17.56,62.474464,6.461324
2022-06-13T01:56:02,1133,11.562,34.78,46.79,0.02,6.56,107.12,0.09,0.09,2.93,6.25,17.73,62.474464,6.461324
2022-06-13T02:56:02,1134,11.32,34.56,46.78,0.02,6.56,106.94,0.09,0.09,2.928,6.33,17.95,62.474464,6.461324
2022-06-13T03:56:02,1135,11.207,34.46,46.79,0.02,6.58,106.97,0.09,0.09,2.924,6.35,18.01,62.474464,6.461324
2022-06-13T04:56:02,1136,11.076,34.34,46.79,0.02,6.56,106.93,0.09,0.09,2.926,6.38,18.11,62.474464,6.461324
2022-06-13T05:56:02,1137,11.182,34.47,46.83,0.02,6.54,106.87,0.09,0.09,2.929,6.38,18.1,62.474464,6.461324
2022-06-13T06:56:02,1138,11.182,34.46,46.82,0.02,6.56,106.71,0.1,0.1,2.935,6.38,18.1,62.474464,6.461324
2022-06-13T07:56:02,1139,11.193,34.47,46.81,0.02,6.55,106.69,0.09,0.09,2.933,6.37,18.08,62.474464,6.461324
2022-06-13T08:56:02,1140,11.611,34.85,46.82,0.02,6.56,106.74,0.09,0.09,2.938,6.26,17.78,62.474464,6.461324
2022-06-13T09:56:02,1141,11.521,34.76,46.81,0.02,6.56,106.92,0.09,0.09,2.947,6.3,17.88,62.474464,6.461324
2022-06-13T10:56:02,1142,11.868,35.06,46.79,0.02,6.56,106.61,0.09,0.09,2.952,6.19,17.57,62.474464,6.461324
2022-06-13T11:56:02,1143,11.844,35.04,46.79,0.02,6.56,106.58,0.09,0.09,2.958,6.19,17.56,62.474464,6.461324
2022-06-13T13:56:02,1144,11.871,35.06,46.79,0.02,6.56,106.57,0.09,0.09,2.927,6.19,17.57,62.474464,6.461324
2022-06-13T14:56:02,1145,11.942,35.1,46.76,0.02,6.58,106.39,0.09,0.09,2.931,6.18,17.53,62.474464,6.461324
2022-06-13T15:56:02,1146,12.032,35.16,46.74,0.02,6.57,106.14,0.08,0.08,2.932,6.13,17.39,62.474464,6.461324
2022-06-13T16:56:02,1147,11.951,35.1,46.75,0.02,6.57,106.05,0.09,0.09,2.946,6.16,17.47,62.474464,6.461324
2022-06-13T17:56:02,1148,11.966,35.11,46.75,0.02,6.56,105.99,0.1,0.1,2.944,6.16,17.47,62.474464,6.461324
2022-06-13T18:56:02,1149,12.015,35.16,46.76,0.02,6.59,105.98,0.09,0.09,2.944,6.13,17.41,62.474464,6.461324
2022-06-13T19:56:02,1150,12.03,35.18,46.77,0.02,6.58,106.0,0.1,0.1,2.947,6.14,17.41,62.474464,6.461324
2022-06-13T20:56:02,1151,11.953,35.11,46.77,0.02,6.58,106.09,0.09,0.09,2.948,6.16,17.49,62.474464,6.461324
2022-06-13T21:56:02,1152,11.906,35.06,46.75,0.02,6.57,106.08,0.09,0.09,2.953,6.19,17.55,62.474464,6.461324
2022-06-13T22:56:02,1153,11.849,34.99,46.73,0.02,6.57,106.08,0.09,0.09,2.955,6.21,17.63,62.474464,6.461324
2022-06-13T23:56:02,1154,11.634,34.81,46.75,0.02,6.56,106.31,0.09,0.09,2.958,6.28,17.81,62.474464,6.461324
2022-06-14T01:56:02,1155,11.612,34.79,46.74,0.02,6.56,106.12,0.09,0.09,2.945,6.29,17.84,62.474464,6.461324
2022-06-14T02:56:02,1156,11.637,34.81,46.74,0.02,6.58,105.98,0.1,0.1,2.948,6.27,17.8,62.474464,6.461324
2022-06-14T03:56:02,1157,11.759,34.93,46.76,0.02,6.57,105.88,0.09,0.09,2.95,6.23,17.67,62.474464,6.461324
2022-06-14T04:56:02,1158,11.787,34.95,46.75,0.02,6.58,105.64,0.09,0.09,2.95,6.22,17.64,62.474464,6.461324
2022-06-14T05:56:02,1159,11.773,34.94,46.75,0.02,6.58,105.67,0.1,0.1,2.952,6.23,17.69,62.474464,6.461324
2022-06-14T06:56:02,1160,11.827,34.98,46.74,0.02,6.58,105.49,0.09,0.09,2.955,6.2,17.59,62.474464,6.461324
2022-06-14T07:56:02,1161,11.793,34.95,46.75,0.02,6.58,105.44,0.09,0.09,2.954,6.2,17.6,62.474464,6.461324
2022-06-14T08:56:02,1162,11.766,34.93,46.74,0.02,6.57,105.59,0.12,0.12,2.955,6.23,17.67,62.474464,6.461324
2022-06-14T09:56:02,1163,11.758,34.92,46.74,0.02,6.58,105.71,0.09,0.09,2.959,6.21,17.63,62.474464,6.461324
2022-06-14T10:56:02,1164,11.728,34.9,46.75,0.02,6.58,105.78,0.1,0.1,2.963,6.23,17.69,62.474464,6.461324
2022-06-14T11:56:02,1165,11.708,34.89,46.77,0.02,6.56,105.81,0.08,0.08,2.969,6.25,17.74,62.474464,6.461324
2022-06-14T13:56:02,1166,11.836,34.94,46.68,0.02,6.56,105.59,0.13,0.13,2.93,6.17,17.5,62.474464,6.461324
2022-06-14T14:56:02,1167,11.89,35.02,46.72,0.02,6.57,105.63,0.09,0.09,2.931,6.15,17.45,62.474464,6.461324
2022-06-14T15:56:02,1168,11.964,35.09,46.72,0.02,6.59,105.7,0.09,0.09,2.932,6.12,17.36,62.474464,6.461324
2022-06-14T16:56:02,1169,12.004,35.13,46.72,0.02,6.59,105.77,0.09,0.09,2.934,6.12,17.38,62.474464,6.461324
2022-06-14T17:56:02,1170,12.009,35.13,46.72,0.02,6.6,105.85,0.1,0.1,2.931,6.12,17.36,62.474464,6.461324
2022-06-14T18:56:02,1171,12.011,35.12,46.71,0.02,6.61,105.9,0.09,0.09,2.932,6.08,17.26,62.474464,6.461324
2022-06-14T19:56:02,1172,11.979,35.09,46.7,0.02,6.6,105.89,0.09,0.09,2.934,6.12,17.35,62.474464,6.461324
2022-06-14T20:56:02,1173,11.938,35.03,46.68,0.02,6.61,106.13,0.09,0.09,2.936,6.07,17.24,62.474464,6.461324
2022-06-14T21:56:02,1174,11.902,35.0,46.68,0.02,6.6,106.18,0.1,0.1,2.935,6.11,17.33,62.474464,6.461324
2022-06-14T22:56:02,1175,11.878,34.97,46.66,0.02,6.6,106.18,0.09,0.09,2.936,6.13,17.39,62.474464,6.461324
2022-06-14T23:56:02,1176,11.858,34.96,46.68,0.02,6.6,106.09,0.09,0.09,2.937,6.16,17.47,62.474464,6.461324
2022-06-15T01:56:02,1177,11.846,34.95,46.68,0.02,6.57,106.23,0.09,0.09,2.92,6.16,17.48,62.474464,6.461324
2022-06-15T02:56:02,1178,11.852,34.97,46.69,0.02,6.6,106.09,0.09,0.09,2.921,6.15,17.45,62.474464,6.461324
2022-06-15T03:56:02,1179,11.92,35.03,46.7,0.02,6.6,106.0,0.09,0.09,2.922,6.15,17.46,62.474464,6.461324
2022-06-15T04:56:02,1180,11.976,35.08,46.69,0.02,6.6,105.79,0.09,0.09,2.924,6.14,17.44,62.474464,6.461324
2022-06-15T05:56:02,1181,11.95,35.03,46.66,0.02,6.59,105.87,0.09,0.09,2.923,6.18,17.54,62.474464,6.461324
2022-06-15T06:56:02,1182,11.974,35.05,46.66,0.02,6.59,105.91,0.09,0.09,2.925,6.18,17.52,62.474464,6.461324
2022-06-15T07:56:02,1183,11.993,35.07,46.66,0.02,6.59,105.84,0.1,0.1,2.926,6.17,17.5,62.474464,6.461324
2022-06-15T08:56:02,1184,11.99,35.08,46.67,0.02,6.59,105.88,0.09,0.09,2.927,6.16,17.49,62.474464,6.461324
2022-06-15T09:56:02,1185,12.078,35.16,46.68,0.02,6.58,105.82,0.09,0.09,2.926,6.11,17.33,62.474464,6.461324
2022-06-15T10:56:02,1186,12.134,35.22,46.69,0.02,6.59,105.95,0.09,0.09,2.927,6.09,17.28,62.474464,6.461324
2022-06-15T11:56:02,1187,12.172,35.25,46.7,0.02,6.6,106.06,0.08,0.08,2.926,6.09,17.29,62.474464,6.461324
2022-06-15T13:56:02,1188,12.081,35.17,46.69,0.02,6.58,106.1,0.09,0.09,2.91,6.11,17.34,62.474464,6.461324
2022-06-15T14:56:02,1189,12.157,35.23,46.68,0.02,6.61,106.15,0.08,0.08,2.907,6.09,17.27,62.474464,6.461324
2022-06-15T15:56:02,1190,12.21,35.28,46.69,0.02,6.62,106.2,0.09,0.09,2.907,6.09,17.28,62.474464,6.461324
2022-06-15T16:56:02,1191,12.243,35.32,46.69,0.02,6.63,106.3,0.08,0.08,2.907,6.06,17.19,62.474464,6.461324
2022-06-15T17:56:02,1192,12.256,35.32,46.68,0.02,6.62,106.36,0.08,0.08,2.905,6.08,17.24,62.474464,6.461324
2022-06-15T18:56:02,1193,12.279,35.35,46.69,0.02,6.62,106.48,0.09,0.09,2.905,6.03,17.1,62.474464,6.461324
2022-06-15T19:56:02,1194,12.1,35.18,46.68,0.02,6.6,106.53,0.09,0.09,2.905,6.14,17.44,62.474464,6.461324
2022-06-15T20:56:02,1195,12.059,35.08,46.6,0.02,6.6,106.65,0.09,0.09,2.905,6.25,17.75,62.474464,6.461324
2022-06-15T21:56:02,1196,12.175,35.19,46.61,0.02,6.6,106.81,0.09,0.09,2.908,6.17,17.51,62.474464,6.461324
2022-06-15T22:56:02,1197,12.036,35.1,46.65,0.02,6.61,106.59,0.09,0.09,2.907,6.19,17.55,62.474464,6.461324
2022-06-15T23:56:02,1198,12.052,35.1,46.63,0.02,6.61,106.42,0.09,0.09,2.907,6.21,17.64,62.474464,6.461324
2022-06-16T01:56:03,1199,12.058,35.12,46.65,0.02,6.59,106.4,0.12,0.12,2.921,6.17,17.52,62.474464,6.461324
2022-06-16T02:56:02,1200,12.047,35.12,46.66,0.02,6.62,106.25,0.09,0.09,2.922,6.17,17.49,62.474464,6.461324
2022-06-16T03:56:02,1201,12.015,35.08,46.64,0.02,6.62,106.27,0.08,0.08,2.921,6.22,17.64,62.474464,6.461324
