TIMESTAMP,Segment,Interpolated,Pfl - Temp (C),Pfl - Sp Cond (microS_cm),Pfl - pH,Pfl - DO (% Sat),Pfl - Turbidity (FNU),Pfl - fDOM (RFU),Pfl - fDOM (QSU),1818_time: AA[mBar],1818_time: DD Retning[°],1818_time: DX_l[°],1818_time: FF Hastighet[m/s],1818_time: FG_l[m/s],1818_time: FG_tid_l[N/A],1818_time: FX Kast[m/s],1818_time: FX_tid_l[N/A],1818_time: PO Trykk stasjonshøyde[mBar],1818_time: PP[mBar],1818_time: PR Trykk redusert til havnivå[mBar],1818_time: QLI Langbølget[W/m2],1818_time: QNH[mBar],1818_time: QSI Kortbølget[W/m2],1818_time: RR_1[mm],1818_time: TA Middel[°C],1818_time: TA_a_Max[°C],1818_time: TA_a_Min[°C],1818_time: UU Luftfuktighet[%RH],pH (SCADA),"Temperature, C (SCADA)",06-E.coli,08-Kimtall 22°C,21-Arsen,24-Bly,32-Kadmium,36-Kopper filtrert,37-Krom,41-Nikkel,Sink (Zn)
2021-11-09 11:00:00,1,0,10.54,-0.0,4.15,94.27,9.59,-0.14,-1.6,3.0,218.0,220.0,4.0,10.8,1046.0,4.1,1054.0,997.0,0.7,1005.3,316.1635,1005.2,22.57742,0.0,9.7,9.7,9.0,70.0,,,,,,,,,,,
2021-11-09 12:00:00,1,0,10.53,-0.0,5.3,94.35,9.58,-0.13,-1.58,3.0,225.0,216.0,3.8,9.1,1116.0,4.6,1133.0,997.0,0.4,1005.3,319.9053,1005.2,98.64519,0.0,10.7,11.2,9.7,54.0,,,,,,,,,,,
2021-11-09 13:00:00,1,0,10.53,-0.0,4.43,94.35,9.58,-0.14,-1.6,0.0,221.0,220.0,4.8,11.4,1205.0,5.0,1259.0,996.5,0.1,1004.7,291.4006,1004.6,81.68793,0.0,11.5,11.6,10.5,48.0,,,,,,,,,,,
2021-11-09 14:00:00,1,0,10.53,-0.0,4.42,94.26,9.53,-0.13,-1.58,5.0,224.0,223.0,4.0,11.3,1323.0,4.7,1301.0,996.3,0.7,1004.6,290.1479,1004.5,48.7861,0.0,11.0,11.6,11.0,49.0,,,,,,,,,,,
2021-11-09 15:00:00,1,0,10.65,-0.01,4.24,94.25,9.59,-0.14,-1.61,6.0,225.0,219.0,4.1,12.4,1413.0,5.3,1411.0,996.1,0.9,1004.4,320.5848,1004.3,1.009274,0.0,10.9,11.1,10.8,48.0,,,,,,,,,,,
2021-11-09 16:00:00,1,0,10.8,-0.0,3.79,94.26,9.57,-0.14,-1.61,5.0,231.0,236.0,4.1,11.3,1531.0,4.7,1538.0,996.1,0.4,1004.4,324.4376,1004.2,-8.694815,0.0,10.6,11.0,10.5,52.0,,,,,,,,,,,
2021-11-09 17:00:00,1,0,10.86,-0.0,3.68,94.24,9.51,-0.13,-1.59,8.0,224.0,219.0,4.4,13.3,1605.0,4.9,1638.0,995.6,0.9,1003.8,304.3444,1003.8,-10.35127,0.0,11.1,11.1,10.6,48.0,,,,,,,,,,,
2021-11-09 18:00:00,1,0,10.89,-0.0,3.84,94.23,9.56,-0.13,-1.57,5.0,221.0,214.0,5.3,12.5,1713.0,5.7,1748.0,996.4,0.1,1004.7,343.5675,1004.6,-9.868401,0.0,9.4,11.3,9.4,64.0,,,,,,,,,,,
2021-11-09 19:00:00,1,0,10.91,-0.0,2.56,94.19,9.56,-0.14,-1.61,3.0,228.0,216.0,3.1,11.3,1814.0,5.5,1816.0,996.1,0.2,1004.4,354.0547,1004.2,-7.391603,1.2,8.2,9.4,8.2,77.0,,,,,,,,,,,
2021-11-09 20:00:00,1,0,10.94,-0.0,1.59,94.25,9.52,-0.14,-1.6,1.0,252.0,256.0,1.8,8.6,1908.0,3.4,1924.0,996.9,1.6,1005.3,355.6007,1005.1,-6.075156,2.6,6.8,8.2,6.7,92.0,,,,,,,,,,,
2021-11-09 21:00:00,1,0,10.96,-0.0,2.49,94.15,9.53,-0.13,-1.59,0.0,238.0,245.0,2.5,7.8,2049.0,3.4,2048.0,996.8,0.4,1005.2,354.6867,1005.0,-6.746204,1.0,7.3,7.4,6.7,84.0,,,,,,,,,,,
2021-11-09 22:00:00,1,0,10.98,-0.0,3.11,94.18,9.55,-0.13,-1.59,0.0,196.0,200.0,4.2,9.5,2126.0,5.0,2127.0,997.1,0.8,1005.5,354.2148,1005.3,-6.507832,2.3,7.0,7.8,7.0,85.0,,,,,,,,,,,
2021-11-09 23:00:00,1,0,10.99,-0.01,3.4,94.14,9.54,-0.13,-1.59,0.0,252.0,202.0,1.7,8.8,2202.0,4.0,2203.0,997.1,0.1,1005.5,354.562,1005.3,-7.413921,2.7,6.4,7.0,6.2,91.0,,,,,,,,,,,
2021-11-10 00:00:00,1,0,11.02,-0.0,3.42,94.12,9.55,-0.13,-1.59,0.0,264.0,223.0,2.3,8.1,2305.0,3.1,2306.0,996.9,0.2,1005.3,356.0838,1005.1,-8.094681,1.0,6.8,6.8,6.3,90.0,,,,,,,,,,,
2021-11-10 01:00:00,1,0,11.01,-0.0,3.43,94.13,9.55,-0.14,-1.6,8.0,273.0,246.0,2.5,7.0,52.0,2.8,54.0,995.8,1.2,1004.2,356.5125,1004.0,-7.988122,0.6,6.9,7.0,6.5,87.0,,,,,,,,,,,
2021-11-10 02:00:00,1,0,11.01,-0.0,3.43,94.03,9.51,-0.13,-1.58,8.0,317.0,268.0,1.1,6.0,119.0,2.5,101.0,995.0,1.9,1003.4,357.2131,1003.1,-10.32242,0.0,6.4,7.3,6.4,93.0,,,,,,,,,,,
2021-11-10 03:00:00,1,0,11.01,-0.01,5.21,93.94,9.56,-0.14,-1.61,7.0,244.0,244.0,3.2,9.6,256.0,3.2,300.0,994.0,2.9,1002.3,357.3681,1002.2,-10.23096,0.1,8.5,8.6,6.3,70.0,,,,,,,,,,,
2021-11-10 04:00:00,1,0,11.02,-0.0,4.05,93.84,9.5,-0.14,-1.59,5.0,248.0,235.0,2.6,10.0,304.0,3.9,304.0,994.4,1.5,1002.8,353.9998,1002.6,-7.927147,0.5,7.2,8.5,7.2,86.0,,,,,,,,,,,
2021-11-10 05:00:00,1,0,11.03,-0.0,3.63,93.77,9.53,-0.14,-1.6,3.0,221.0,207.0,4.6,14.4,442.0,8.0,445.0,995.7,0.6,1004.1,348.8116,1003.8,-5.559895,4.2,5.8,7.2,5.5,89.0,,,,,,,,,,,
2021-11-10 06:00:00,1,0,11.05,-0.0,3.47,93.8,9.56,-0.13,-1.58,3.0,253.0,209.0,1.9,13.0,515.0,6.7,517.0,996.2,2.2,1004.6,348.731,1004.4,-7.683571,3.3,5.5,6.5,5.5,91.0,,,,,,,,,,,
2021-11-10 07:00:00,1,0,11.06,-0.0,3.07,93.88,9.51,-0.14,-1.61,1.0,231.0,256.0,2.7,7.8,651.0,3.2,625.0,996.6,2.2,1005.0,346.7708,1004.8,-10.47965,0.1,5.9,6.0,5.5,85.0,,,,,,,,,,,
2021-11-10 08:00:00,1,0,11.07,-0.0,2.95,93.92,9.54,-0.14,-1.62,3.0,242.0,216.0,2.1,11.6,740.0,4.7,730.0,997.1,1.5,1005.5,346.6354,1005.3,-6.842188,0.9,5.6,6.6,5.5,88.0,,,,,,,,,,,
2021-11-10 09:00:00,1,0,11.07,-0.0,2.93,93.94,9.54,-0.14,-1.59,1.0,222.0,222.0,4.0,11.0,858.0,4.0,900.0,997.3,1.1,1005.7,352.0798,1005.5,12.069,0.3,7.0,7.0,5.6,73.0,,,,,,,,,,,
2021-11-10 10:00:00,1,0,11.07,-0.0,2.57,93.99,9.53,-0.14,-1.6,3.0,224.0,205.0,5.2,15.0,927.0,7.7,935.0,998.3,1.6,1006.7,324.5647,1006.4,17.35247,0.3,6.3,7.1,6.0,73.0,,,,,,,,,,,
2021-11-10 11:00:00,1,0,11.07,-0.0,2.52,93.98,9.52,-0.14,-1.62,3.0,218.0,209.0,5.0,12.8,1055.0,6.7,1030.0,998.4,1.6,1006.8,327.4146,1006.6,51.13387,2.4,5.2,7.6,4.8,81.0,,,,,,,,,,,
2021-11-10 12:00:00,1,0,11.07,-0.0,2.65,94.02,9.52,-0.14,-1.62,1.0,216.0,207.0,4.8,18.1,1122.0,9.3,1126.0,998.9,1.6,1007.3,327.5012,1007.1,19.51551,0.3,5.7,6.1,5.1,82.0,,,,,,,,,,,
2021-11-10 13:00:00,1,0,11.08,-0.0,1.98,94.07,9.53,-0.13,-1.58,3.0,214.0,208.0,6.3,14.9,1251.0,7.6,1254.0,999.8,1.6,1008.3,324.1346,1008.0,26.82778,1.0,5.5,6.3,5.2,79.0,,,,,,,,,,,
2021-11-10 14:00:00,1,0,11.08,-0.0,2.32,94.08,9.54,-0.13,-1.59,3.0,220.0,209.0,5.8,15.6,1334.0,8.5,1340.0,1000.4,1.8,1008.8,320.0903,1008.6,20.01491,0.0,6.1,6.5,5.4,74.0,,,,,,,,,,,
2021-11-10 15:00:00,1,0,11.08,-0.0,0.94,94.18,9.49,-0.14,-1.6,0.0,262.0,223.0,3.5,13.2,1411.0,5.4,1404.0,1000.4,1.6,1008.9,341.7915,1008.6,-5.120896,4.5,5.0,6.1,3.5,86.0,,,,,,,,,,,
2021-11-10 16:00:00,1,0,11.08,-0.0,-0.05,94.21,9.51,-0.14,-1.6,1.0,234.0,255.0,2.8,9.7,1555.0,4.1,1514.0,1001.1,1.2,1009.5,329.8134,1009.3,-8.390363,0.8,6.0,6.0,4.6,82.0,,,,,,,,,,,
2021-11-10 17:00:00,1,0,11.08,-0.0,0.92,94.2,9.52,-0.14,-1.6,0.0,216.0,205.0,4.8,12.0,1615.0,6.9,1646.0,1001.1,0.7,1009.5,323.1525,1009.3,-10.25937,0.2,7.0,7.0,5.7,72.0,,,,,,,,,,,
2021-11-10 18:00:00,1,0,11.09,-0.01,0.79,94.2,9.53,-0.14,-1.6,0.0,243.0,212.0,3.0,12.7,1729.0,6.3,1724.0,1001.4,0.9,1009.8,339.0092,1009.7,-7.750713,0.5,6.0,7.4,5.9,84.0,,,,,,,,,,,
2021-11-10 19:00:00,1,0,11.09,-0.0,0.35,94.18,9.52,-0.14,-1.61,0.0,249.0,228.0,2.8,9.9,1839.0,3.9,1840.0,1001.2,0.1,1009.6,347.6681,1009.4,-10.26812,0.1,7.0,7.2,6.0,73.0,,,,,,,,,,,
2021-11-10 20:00:00,1,0,11.1,-0.0,-0.11,94.19,9.54,-0.14,-1.6,8.0,220.0,220.0,4.4,9.5,1956.0,4.5,1959.0,1000.9,0.2,1009.3,343.5213,1009.1,-9.012151,0.4,7.6,7.6,6.5,66.0,,,,,,,,,,,
2021-11-10 21:00:00,1,0,11.12,-0.0,0.92,94.13,9.54,-0.15,-1.63,8.0,232.0,217.0,3.2,11.2,2043.0,5.3,2039.0,1000.1,1.2,1008.5,343.7,1008.3,-10.58746,0.1,7.3,7.7,7.1,66.0,,,,,,,,,,,
2021-11-10 22:00:00,1,0,11.12,-0.0,0.76,94.09,9.54,-0.14,-1.6,6.0,245.0,219.0,3.8,11.9,2146.0,5.1,2121.0,999.8,1.1,1008.2,334.4428,1008.1,-8.944596,0.0,7.4,8.3,7.2,68.0,,,,,,,,,,,
2021-11-10 23:00:00,1,0,11.14,-0.0,0.93,93.96,9.51,-0.14,-1.61,8.0,249.0,233.0,3.0,9.5,2247.0,3.6,2204.0,998.4,2.5,1006.8,337.9481,1006.6,-10.99121,0.1,8.1,8.1,6.9,61.0,,,,,,,,,,,
2021-11-11 00:00:00,1,0,11.16,-0.0,-0.33,93.93,9.49,-0.14,-1.61,8.0,232.0,224.0,4.3,11.6,2353.0,4.9,2312.0,997.4,2.4,1005.7,335.7314,1005.6,-8.831033,0.0,8.4,8.5,8.1,59.0,,,,,,,,,,,
2021-11-11 01:00:00,1,0,11.16,-0.0,0.25,93.79,9.52,-0.14,-1.59,6.0,189.0,227.0,4.2,13.0,15.0,5.5,15.0,996.3,3.8,1004.6,314.5128,1004.5,-10.01371,0.0,8.5,8.6,7.8,54.0,,,,,,,,,,,
2021-11-11 02:00:00,1,0,11.16,-0.0,-2.63,93.72,9.5,-0.13,-1.58,8.0,226.0,202.0,3.7,13.2,159.0,4.9,125.0,994.3,4.2,1002.6,300.4735,1002.5,-9.952362,0.0,9.0,9.0,8.5,52.0,,,,,,,,,,,
2021-11-11 03:00:00,1,0,11.16,-0.0,-0.42,93.56,9.53,-0.14,-1.61,8.0,195.0,162.0,3.4,12.8,215.0,4.8,252.0,992.4,5.1,1000.7,297.1084,1000.5,-10.25424,0.0,9.1,9.2,8.8,53.0,,,,,,,,,,,
2021-11-11 04:00:00,1,0,11.16,-0.0,-4.18,93.39,9.51,-0.15,-1.63,6.0,169.0,169.0,4.7,13.9,337.0,5.8,346.0,990.2,5.9,998.4,317.1456,998.3,-9.686454,0.0,9.9,9.9,9.0,50.0,,,,,,,,,,,
2021-11-11 05:00:00,1,0,11.16,-0.0,-2.64,93.21,9.51,-0.14,-1.6,5.0,240.0,156.0,3.6,12.1,404.0,5.8,414.0,990.4,3.6,998.7,347.5642,998.5,-7.611086,1.4,6.6,9.9,6.6,81.0,,,,,,,,,,,
2021-11-11 06:00:00,1,0,11.17,-0.01,-1.59,92.97,9.52,-0.14,-1.61,5.0,197.0,207.0,5.5,12.6,544.0,7.3,550.0,990.8,1.5,999.2,342.3908,998.9,-7.176856,2.4,6.1,6.6,5.5,80.0,,,,,,,,,,,
2021-11-11 07:00:00,1,0,11.18,-0.0,-4.18,92.98,9.53,-0.13,-1.59,3.0,230.0,210.0,3.7,11.7,614.0,5.8,626.0,991.4,0.9,999.8,345.7008,999.5,-7.433599,1.2,5.5,6.5,5.2,79.0,,,,,,,,,,,
2021-11-11 08:00:00,1,0,11.19,-0.0,-2.73,92.95,9.49,-0.14,-1.6,3.0,235.0,211.0,2.1,10.7,740.0,5.0,717.0,993.2,2.8,1001.6,344.3263,1001.4,-6.605844,3.5,4.2,6.2,4.1,93.0,,,,,,,,,,,
2021-11-11 09:00:00,1,0,11.19,-0.0,-1.31,92.96,9.51,-0.14,-1.6,3.0,267.0,266.0,2.6,10.3,836.0,2.8,858.0,994.9,4.0,1003.3,347.1989,1003.1,-2.897932,2.0,4.5,4.6,4.2,92.0,,,,,,,,,,,
2021-11-11 10:00:00,1,0,11.18,-0.0,-2.5,93.11,9.47,-0.13,-1.57,3.0,244.0,228.0,2.6,7.7,935.0,3.0,938.0,996.2,4.8,1004.6,347.527,1004.4,7.101518,0.5,4.8,5.2,4.4,85.0,,,,,,,,,,,
2021-11-11 11:00:00,1,0,11.18,-0.01,-0.29,93.21,9.49,-0.14,-1.6,1.0,241.0,244.0,2.1,7.4,1003.0,2.9,1004.0,997.1,3.9,1005.5,349.209,1005.3,32.8678,0.3,5.2,5.4,4.7,85.0,,,,,,,,,,,
2021-11-11 12:00:00,1,0,11.17,-0.0,-1.48,93.34,9.51,-0.14,-1.6,1.0,231.0,220.0,2.7,11.0,1104.0,3.7,1129.0,997.4,2.6,1005.8,349.588,1005.6,29.12354,1.2,5.2,5.4,5.1,92.0,,,,,,,,,,,
2021-11-11 13:00:00,1,0,11.17,-0.0,-2.69,93.45,9.53,-0.13,-1.57,3.0,224.0,215.0,3.7,11.6,1210.0,5.6,1213.0,998.4,2.3,1006.8,349.8416,1006.6,2.466864,1.4,5.7,5.8,5.2,89.0,,,,,,,,,,,
2021-11-11 14:00:00,1,0,11.17,-0.0,-3.42,93.43,9.52,-0.13,-1.58,3.0,221.0,212.0,3.7,11.1,1337.0,4.7,1329.0,1000.0,2.8,1008.4,349.431,1008.2,5.682884,1.0,6.2,6.4,5.5,87.0,,,,,,,,,,,
2021-11-11 15:00:00,1,0,11.17,-0.0,-1.33,93.5,9.52,-0.13,-1.58,3.0,218.0,217.0,3.4,9.4,1452.0,4.0,1404.0,1001.3,3.8,1009.7,345.8397,1009.5,-2.889218,0.2,6.4,6.6,6.2,86.0,,,,,,,,,,,
2021-11-11 16:00:00,1,0,11.18,-0.0,-1.24,93.61,9.51,-0.13,-1.59,2.0,231.0,212.0,2.8,9.8,1523.0,4.6,1529.0,1002.7,4.3,1011.2,348.4531,1010.9,-7.516304,0.3,5.7,6.4,5.7,89.0,,,,,,,,,,,
2021-11-11 17:00:00,1,0,11.18,-0.0,1.29,93.72,9.49,-0.14,-1.6,2.0,265.0,217.0,1.6,8.0,1611.0,3.5,1620.0,1004.1,4.1,1012.6,346.0018,1012.4,-8.578403,0.2,5.3,5.8,5.2,91.0,,,,,,,,,,,
2021-11-11 18:00:00,1,0,11.19,-0.01,-0.21,93.81,9.5,-0.15,-1.63,1.0,244.0,242.0,2.2,6.8,1708.0,2.3,1758.0,1005.1,3.9,1013.6,328.7515,1013.4,-9.724376,0.2,5.1,5.4,4.9,89.0,,,,,,,,,,,
2021-11-11 19:00:00,1,0,11.19,0.0,-1.24,93.93,9.5,-0.14,-1.61,1.0,322.0,248.0,0.8,6.5,1827.0,2.2,1836.0,1005.6,2.9,1014.1,350.4135,1013.9,-9.737286,0.1,4.6,5.1,4.6,92.0,,,,,,,,,,,
2021-11-11 20:00:00,1,0,11.19,-0.0,-2.45,93.99,9.48,-0.14,-1.6,1.0,252.0,243.0,1.2,5.3,1955.0,1.5,1934.0,1006.3,2.1,1014.8,352.3145,1014.5,-8.218936,0.4,4.9,5.1,4.6,92.0,,,,,,,,,,,
2021-11-11 21:00:00,1,0,11.2,-0.0,-1.15,94.02,9.55,-0.14,-1.62,2.0,257.0,257.0,1.1,5.3,2010.0,1.8,2027.0,1006.9,1.8,1015.4,350.467,1015.2,-7.119845,2.2,4.4,4.9,4.4,92.0,,,,,,,,,,,
2021-11-11 22:00:00,1,0,11.2,-0.0,-1.84,94.03,9.49,-0.13,-1.58,1.0,285.0,279.0,1.4,4.2,2147.0,1.8,2151.0,1007.3,1.6,1015.8,348.5947,1015.6,-9.324258,0.1,4.3,4.5,4.3,93.0,,,,,,,,,,,
2021-11-11 23:00:00,1,0,11.21,-0.0,-1.12,94.07,9.52,-0.14,-1.59,2.0,282.0,270.0,2.1,5.9,2237.0,2.3,2238.0,1007.8,1.5,1016.3,348.1781,1016.0,-7.500189,0.7,4.5,4.5,4.3,91.0,,,,,,,,,,,
2021-11-12 00:00:00,1,0,11.24,-0.0,1.31,94.1,9.51,-0.14,-1.62,1.0,275.0,276.0,1.6,5.3,2313.0,2.3,2305.0,1007.9,1.0,1016.5,347.3221,1016.2,-8.043199,0.8,4.3,4.5,4.2,92.0,,,,,,,,,,,
2021-11-12 01:00:00,1,0,11.23,-0.0,-0.89,94.13,9.48,-0.15,-1.64,1.0,290.0,277.0,1.4,4.8,31.0,2.1,34.0,1008.2,0.9,1016.8,346.5152,1016.4,-9.037811,0.2,3.9,4.3,3.9,92.0,,,,,,,,,,,
2021-11-12 02:00:00,1,0,11.23,-0.0,2.28,94.12,9.48,-0.15,-1.62,0.0,287.0,291.0,1.4,3.7,154.0,1.5,145.0,1008.2,0.4,1016.8,345.7651,1016.4,-9.495642,0.1,4.0,4.0,3.7,94.0,,,,,,,,,,,
2021-11-12 03:00:00,1,0,11.23,-0.0,-2.59,94.12,9.52,-0.13,-1.59,1.0,303.0,277.0,0.8,3.4,213.0,1.6,219.0,1008.3,0.4,1016.9,346.4646,1016.6,-7.906661,1.1,3.7,4.1,3.7,94.0,,,,,,,,,,,
2021-11-12 04:00:00,1,0,11.22,-0.0,5.07,94.12,9.49,-0.13,-1.57,2.0,326.0,343.0,0.7,1.8,330.0,0.9,356.0,1008.4,0.2,1017.0,346.1225,1016.6,-8.844393,0.4,3.6,3.7,3.6,95.0,,,,,,,,,,,
2021-11-12 05:00:00,1,0,11.22,-0.01,-0.34,94.11,9.53,-0.14,-1.59,2.0,344.0,344.0,0.9,1.8,458.0,0.9,500.0,1008.3,0.2,1016.9,343.0464,1016.6,-10.59336,0.0,2.9,3.6,2.8,96.0,,,,,,,,,,,
2021-11-12 06:00:00,1,0,11.22,-0.0,-2.88,94.09,9.5,-0.14,-1.61,8.0,4.0,5.0,1.2,2.4,549.0,1.3,558.0,1008.0,0.3,1016.6,343.8223,1016.3,-10.50486,0.0,2.9,3.1,2.9,95.0,,,,,,,,,,,
2021-11-12 07:00:00,1,0,11.22,-0.0,-1.71,94.09,9.49,-0.14,-1.61,7.0,24.0,24.0,1.9,3.4,658.0,2.0,658.0,1007.7,0.6,1016.3,337.3374,1016.0,-11.0225,0.0,2.9,3.0,2.8,95.0,,,,,,,,,,,
2021-11-12 08:00:00,1,0,11.21,-0.0,-4.18,94.03,9.52,-0.13,-1.59,7.0,18.0,26.0,2.0,3.7,744.0,2.2,747.0,1007.6,0.7,1016.2,282.4639,1015.9,-8.376713,0.0,2.8,2.9,2.7,94.0,,,,,,,,,,,
2021-11-12 09:00:00,1,0,11.2,-0.0,-1.94,94.01,9.53,-0.14,-1.59,7.0,20.0,28.0,2.2,4.1,826.0,2.4,854.0,1007.6,0.5,1016.2,246.4265,1015.8,5.631929,0.0,3.1,3.1,2.7,91.0,,,,,,,,,,,
2021-11-12 10:00:00,1,0,11.19,-0.01,-3.34,94.0,9.51,-0.14,-1.6,7.0,23.0,27.0,1.7,4.4,936.0,2.7,941.0,1007.2,0.4,1015.8,247.2515,1015.5,25.27784,0.0,3.7,3.7,3.1,87.0,,,,,,,,,,,
2021-11-12 11:00:00,1,0,11.27,-0.0,-2.8,93.96,9.48,-0.13,-1.59,8.0,25.0,27.0,2.3,6.1,1032.0,3.0,1037.0,1006.5,1.2,1015.1,247.0151,1014.7,57.03365,0.0,3.8,4.2,3.7,83.0,,,,,,,,,,,
2022-03-26 12:00:00,2,0,2.83,47.5,7.25,94.01,1.93,8.08,24.14,0.0,142.0,147.0,1.0,2.0,1117.0,1.1,1122.0,1024.2,0.3,1032.8,317.3896,1032.7,267.5727,0.0,5.8,6.1,5.5,49.0,,,,,,,,,,,
2022-03-26 13:00:00,2,1,2.84,47.5,7.04,93.82,1.94,8.07,24.12,7.0,192.0,173.0,0.9,2.7,1246.0,1.6,1250.0,1023.8,0.6,1032.4,324.8575,1032.2,255.6175,0.0,6.2,6.2,5.6,45.0,,,,,,,,,,,
2022-03-26 14:00:00,2,1,2.85,47.51,6.82,93.62,1.94,8.07,24.1,7.0,196.0,191.0,1.0,2.4,1320.0,1.4,1324.0,1023.6,0.6,1032.2,326.5193,1032.0,133.6335,0.0,5.6,6.3,5.6,51.0,,,,,,,,,,,
2022-03-26 15:00:00,2,0,2.86,47.51,6.61,93.43,1.95,8.06,24.08,7.0,203.0,203.0,1.0,2.1,1426.0,1.0,1500.0,1023.0,1.2,1031.6,327.245,1031.4,82.79662,0.0,5.6,5.6,5.3,53.0,,,,,,,,,,,
2022-03-26 16:00:00,2,0,2.85,47.57,6.63,93.38,1.95,8.1,24.2,8.0,99.0,177.0,0.9,2.5,1503.0,1.4,1509.0,1022.4,1.3,1031.0,328.9543,1030.8,65.30858,0.0,5.3,5.6,5.2,55.0,,,,,,,,,,,
2022-03-26 17:00:00,2,0,2.86,47.5,6.64,93.52,1.94,8.07,24.11,7.0,6.0,98.0,0.1,1.3,1626.0,0.8,1602.0,1022.1,1.6,1030.8,327.126,1030.5,39.59938,0.0,4.9,5.4,4.9,60.0,,,,,,,,,,,
2022-03-26 18:00:00,2,0,2.86,47.48,6.64,93.53,1.95,8.09,24.17,7.0,289.0,289.0,1.1,2.5,1757.0,1.1,1800.0,1021.5,1.5,1030.2,330.1342,1029.9,0.2155318,0.0,4.7,4.9,4.6,64.0,,,,,,,,,,,
2022-03-26 19:00:00,2,0,2.83,47.49,6.64,93.57,1.94,8.12,24.27,7.0,324.0,234.0,0.6,4.4,1823.0,1.8,1830.0,1021.3,1.1,1030.0,345.9713,1029.7,-11.45663,0.1,3.9,4.7,3.9,78.0,,,,,,,,,,,
2022-03-26 20:00:00,2,0,2.85,47.54,6.65,93.61,1.95,8.04,24.03,7.0,25.0,27.0,1.3,2.8,1957.0,1.4,1959.0,1021.0,1.0,1029.7,351.2352,1029.4,-10.7745,0.3,3.1,3.9,3.1,86.0,,,,,,,,,,,
2022-03-26 21:00:00,2,0,2.84,47.51,6.64,93.7,1.93,8.11,24.23,8.0,312.0,23.0,0.6,2.7,2007.0,1.4,2011.0,1020.3,1.2,1029.0,351.6575,1028.7,-9.596305,0.1,2.8,3.1,2.8,91.0,,,,,,,,,,,
2022-03-26 22:00:00,2,0,2.85,47.52,6.65,93.75,1.99,8.1,24.2,8.0,328.0,49.0,0.6,2.5,2148.0,1.4,2149.0,1019.6,1.7,1028.3,351.726,1028.0,-9.570069,0.1,2.7,2.9,2.5,93.0,,,,,,,,,,,
2022-03-26 23:00:00,2,0,2.84,47.5,6.65,93.78,1.97,8.11,24.23,6.0,279.0,61.0,1.0,3.4,2255.0,1.4,2214.0,1019.5,1.7,1028.2,352.6296,1027.9,-10.203,0.0,2.9,2.9,2.6,91.0,,,,,,,,,,,
2022-03-27 00:00:00,2,0,2.82,47.49,6.64,93.7,1.94,8.12,24.27,6.0,244.0,225.0,2.2,7.3,2326.0,2.9,2326.0,1018.9,1.3,1027.5,357.2721,1027.3,-11.12564,0.0,5.1,5.1,2.9,85.0,,,,,,,,,,,
2022-03-27 01:00:00,2,1,2.82,47.49,6.63,93.78,1.94,8.13,24.29,7.0,217.0,210.0,4.4,11.2,44.0,5.7,44.0,1018.8,0.8,1027.4,349.7213,1027.2,-9.180549,0.0,6.2,6.2,5.1,79.0,,,,,,,,,,,
2022-03-27 02:00:00,2,1,2.82,47.49,6.62,93.86,1.94,8.13,24.3,6.0,198.0,202.0,4.5,10.2,117.0,5.4,130.0,1018.2,1.2,1026.8,347.2489,1026.6,-8.665633,0.1,5.2,6.2,5.1,86.0,,,,,,,,,,,
2022-03-27 03:00:00,2,0,2.82,47.49,6.61,93.94,1.94,8.14,24.32,8.0,223.0,207.0,2.6,10.0,218.0,5.9,224.0,1017.3,1.8,1025.9,349.0993,1025.6,-8.786605,0.2,5.4,5.6,5.2,88.0,,,,,,,,,,,
2022-03-27 04:00:00,2,0,2.82,47.5,6.62,93.96,1.97,8.13,24.28,6.0,217.0,207.0,2.3,11.2,308.0,6.5,313.0,1017.2,1.6,1025.8,356.0722,1025.5,-7.356023,0.9,5.6,5.6,5.3,89.0,,,,,,,,,,,
2022-03-27 05:00:00,2,0,2.82,47.5,6.62,93.98,1.94,8.13,24.3,6.0,197.0,197.0,5.2,9.5,500.0,5.2,500.0,1016.2,1.9,1024.8,356.3588,1024.6,-9.317595,0.1,6.2,6.4,5.4,81.0,,,,,,,,,,,
2022-03-27 06:00:00,2,0,2.83,47.5,6.62,94.06,1.94,8.13,24.29,8.0,215.0,204.0,5.0,12.4,544.0,6.1,527.0,1015.7,1.4,1024.2,348.5822,1024.1,-5.662467,0.0,7.0,7.1,6.2,76.0,,,,,,,,,,,
2022-03-27 07:00:00,2,0,2.83,47.49,6.61,94.13,1.96,8.12,24.27,6.0,230.0,214.0,3.8,9.8,602.0,5.2,603.0,1015.5,1.6,1024.0,349.8887,1023.9,8.679899,0.0,7.8,7.8,7.0,77.0,,,,,,,,,,,
2022-03-27 08:00:00,2,0,2.84,47.49,6.62,94.16,1.93,8.13,24.28,7.0,231.0,239.0,3.9,10.3,747.0,4.2,732.0,1015.1,1.2,1023.6,345.9418,1023.4,60.6457,0.0,8.2,8.2,7.6,76.0,,,,,,,,,,,
2022-03-27 09:00:00,2,0,2.84,47.49,6.62,94.21,1.96,8.13,24.28,8.0,236.0,249.0,3.8,9.9,806.0,4.5,843.0,1014.0,1.6,1022.5,325.7437,1022.3,144.891,0.0,9.1,9.2,8.2,69.0,,,,,,,,,,,
